user_id,location,age,gender
6807,Kebumen,27,Male
6808,Temanggung,37,Female
6809,Purworejo,58,Female
6810,Magelang,39,Female
6811,Kebumen,29,Female
6812,Kebumen,37,Male
6813,Magelang,53,Male
6814,Kebumen,47,Male
6815,Kebumen,40,Female
6816,Purworejo,37,Male
6817,Temanggung,39,Female
6818,Purworejo,53,Male
6819,Purworejo,39,Male
6820,Magelang,52,Male
6821,Magelang,23,Male
6822,Wonosobo,18,Female
6823,Magelang,41,Female
6824,Kebumen,58,Male
6825,Wonosobo,56,Male
6826,Wonosobo,33,Female
6827,Kebumen,20,Female
6828,Temanggung,39,Female
6829,Magelang,31,Male
6830,Purworejo,41,Female
6831,Kebumen,52,Female
6832,Magelang,59,Female
6833,Wonosobo,26,Female
6834,Temanggung,39,Male
6835,Magelang,41,Female
6836,Wonosobo,54,Female
6837,Wonosobo,43,Male
6838,Wonosobo,45,Female
6839,Kebumen,34,Male
6840,Magelang,59,Female
6841,Kebumen,22,Female
6842,Temanggung,43,Male
6843,Temanggung,57,Male
6844,Temanggung,31,Male
6845,Temanggung,45,Female
6846,Temanggung,52,Female
6847,Temanggung,51,Female
6848,Purworejo,28,Male
6849,Purworejo,29,Female
6850,Magelang,26,Female
6851,Purworejo,22,Male
6852,Wonosobo,50,Male
6853,Magelang,59,Male
6854,Wonosobo,54,Female
6855,Temanggung,46,Female
6856,Magelang,19,Male
6857,Purworejo,31,Female
6858,Kebumen,26,Female
6859,Temanggung,19,Male
6860,Magelang,24,Female
6861,Kebumen,28,Female
6862,Kebumen,38,Male
6863,Kebumen,31,Female
6864,Magelang,49,Female
6865,Wonosobo,38,Female
6866,Magelang,46,Female
6867,Temanggung,58,Male
6868,Kebumen,22,Female
6869,Purworejo,23,Male
6870,Purworejo,15,Male
6871,Kebumen,52,Female
6872,Purworejo,48,Male
6873,Temanggung,17,Male
6874,Magelang,41,Female
6875,Wonosobo,51,Female
6876,Temanggung,26,Female
6877,Kebumen,49,Male
6878,Kebumen,23,Male
6879,Temanggung,22,Male
6880,Kebumen,44,Male
6881,Purworejo,32,Male
6882,Magelang,16,Male
6883,Temanggung,37,Male
6884,Kebumen,49,Male
6885,Purworejo,33,Male
6886,Wonosobo,15,Male
6887,Wonosobo,26,Female
6888,Wonosobo,35,Male
6889,Magelang,33,Female
6890,Kebumen,54,Male
6891,Magelang,59,Male
6892,Kebumen,46,Female
6893,Wonosobo,55,Female
6894,Purworejo,24,Female
6895,Kebumen,37,Female
6896,Kebumen,18,Female
6897,Kebumen,19,Male
6898,Wonosobo,17,Female
6899,Magelang,51,Female
6900,Temanggung,49,Female
6901,Temanggung,31,Male
6902,Magelang,24,Female
6903,Temanggung,37,Female
6904,Wonosobo,35,Male
6905,Kebumen,20,Female
6906,Magelang,36,Male
6907,Magelang,28,Male
6908,Temanggung,26,Female
6909,Wonosobo,16,Male
6910,Wonosobo,22,Female
6911,Wonosobo,15,Male
6912,Purworejo,39,Female
6913,Kebumen,28,Male
6914,Magelang,50,Male
6915,Magelang,44,Female
6916,Wonosobo,51,Female
6917,Kebumen,22,Male
6918,Temanggung,56,Male
6919,Magelang,48,Female
6920,Purworejo,60,Female
6921,Magelang,32,Female
6922,Magelang,29,Female
6923,Kebumen,59,Female
6924,Wonosobo,48,Female
6925,Purworejo,25,Female
6926,Kebumen,53,Male
6927,Purworejo,57,Female
6928,Kebumen,28,Male
6929,Purworejo,40,Female
6930,Magelang,19,Female
6931,Purworejo,58,Female
6932,Magelang,31,Male
6933,Magelang,32,Female
6934,Wonosobo,23,Male
6935,Magelang,25,Male
6936,Purworejo,60,Female
6937,Temanggung,38,Female
6938,Kebumen,49,Male
6939,Magelang,18,Male
6940,Temanggung,18,Female
6941,Kebumen,39,Male
6942,Purworejo,59,Male
6943,Kebumen,18,Male
6944,Magelang,40,Male
6945,Magelang,21,Male
6946,Purworejo,43,Male
6947,Kebumen,18,Female
6948,Purworejo,31,Male
6949,Purworejo,58,Male
6950,Purworejo,16,Male
6951,Temanggung,44,Male
6952,Kebumen,36,Male
6953,Magelang,50,Female
6954,Magelang,44,Male
6955,Wonosobo,54,Male
6956,Magelang,60,Male
6957,Magelang,58,Male
6958,Kebumen,33,Male
6959,Temanggung,49,Male
6960,Kebumen,52,Male
6961,Temanggung,33,Male
6962,Magelang,48,Male
6963,Magelang,26,Female
6964,Wonosobo,39,Female
6965,Wonosobo,17,Female
6966,Magelang,28,Female
6967,Purworejo,49,Male
6968,Purworejo,55,Male
6969,Kebumen,38,Female
6970,Purworejo,43,Female
6971,Kebumen,32,Female
6972,Wonosobo,35,Female
6973,Temanggung,35,Female
6974,Purworejo,21,Male
6975,Kebumen,21,Male
6976,Wonosobo,49,Male
6977,Kebumen,46,Male
6978,Kebumen,28,Female
6979,Kebumen,35,Female
6980,Temanggung,53,Female
6981,Magelang,15,Female
6982,Kebumen,53,Male
6983,Magelang,44,Male
6984,Purworejo,15,Male
6985,Temanggung,56,Female
6986,Purworejo,19,Female
6987,Magelang,18,Female
6988,Temanggung,60,Female
6989,Magelang,50,Female
6990,Magelang,46,Female
6991,Wonosobo,30,Male
6992,Kebumen,45,Female
6993,Temanggung,21,Female
6994,Purworejo,20,Male
6995,Kebumen,58,Male
6996,Wonosobo,31,Female
6997,Purworejo,27,Male
6998,Magelang,52,Female
6999,Wonosobo,17,Female
7000,Magelang,41,Female
7001,Magelang,51,Female
7002,Wonosobo,53,Male
7003,Magelang,26,Male
7004,Purworejo,29,Female
7005,Kebumen,26,Male
7006,Purworejo,60,Female
7007,Purworejo,38,Male
7008,Wonosobo,27,Female
7009,Magelang,32,Female
7010,Purworejo,52,Female
7011,Wonosobo,37,Female
7012,Purworejo,46,Male
7013,Kebumen,16,Female
7014,Temanggung,41,Male
7015,Temanggung,47,Male
7016,Wonosobo,52,Female
7017,Temanggung,48,Male
7018,Wonosobo,32,Female
7019,Kebumen,44,Male
7020,Magelang,31,Male
7021,Magelang,60,Male
7022,Wonosobo,39,Male
7023,Kebumen,33,Male
7024,Kebumen,49,Male
7025,Kebumen,30,Male
7026,Kebumen,53,Female
7027,Kebumen,57,Female
7028,Magelang,58,Female
7029,Wonosobo,42,Female
7030,Magelang,20,Male
7031,Temanggung,36,Female
7032,Wonosobo,37,Male
7033,Purworejo,17,Male
7034,Wonosobo,28,Female
7035,Temanggung,59,Male
7036,Purworejo,57,Female
7037,Wonosobo,20,Male
7038,Purworejo,41,Female
7039,Kebumen,40,Male
7040,Purworejo,55,Male
7041,Wonosobo,45,Male
7042,Magelang,43,Male
7043,Magelang,59,Male
7044,Purworejo,34,Female
7045,Kebumen,26,Male
7046,Purworejo,43,Male
7047,Purworejo,48,Male
7048,Purworejo,47,Male
7049,Purworejo,30,Male
7050,Purworejo,48,Female
7051,Magelang,16,Female
7052,Temanggung,38,Female
7053,Temanggung,22,Female
7054,Purworejo,60,Female
7055,Temanggung,38,Male
7056,Kebumen,25,Female
7057,Kebumen,40,Male
7058,Magelang,60,Male
7059,Purworejo,24,Female
7060,Magelang,31,Male
7061,Purworejo,54,Male
7062,Magelang,17,Female
7063,Kebumen,15,Male
7064,Kebumen,25,Female
7065,Temanggung,17,Male
7066,Purworejo,50,Female
7067,Kebumen,44,Male
7068,Purworejo,30,Female
7069,Temanggung,37,Male
7070,Kebumen,37,Male
7071,Magelang,54,Female
7072,Kebumen,26,Female
7073,Temanggung,29,Female
7074,Magelang,26,Female
7075,Kebumen,25,Female
7076,Kebumen,47,Female
7077,Purworejo,41,Male
7078,Kebumen,60,Male
7079,Wonosobo,24,Male
7080,Wonosobo,41,Male
7081,Kebumen,37,Male
7082,Temanggung,30,Male
7083,Wonosobo,27,Male
7084,Magelang,27,Female
7085,Magelang,38,Female
7086,Temanggung,28,Male
7087,Temanggung,48,Male
7088,Temanggung,18,Female
7089,Kebumen,52,Male
7090,Wonosobo,35,Female
7091,Purworejo,35,Male
7092,Kebumen,38,Female
7093,Kebumen,46,Male
7094,Wonosobo,20,Female
7095,Temanggung,43,Female
7096,Magelang,46,Male
7097,Temanggung,30,Male
7098,Magelang,29,Male
7099,Temanggung,56,Male
7100,Magelang,20,Female
7101,Wonosobo,41,Female
7102,Temanggung,38,Male
7103,Wonosobo,41,Male
7104,Kebumen,55,Female
7105,Magelang,51,Female
7106,Wonosobo,20,Male
7107,Kebumen,53,Male
7108,Magelang,41,Male
7109,Magelang,53,Male
7110,Purworejo,27,Female
7111,Wonosobo,39,Male
7112,Magelang,17,Female
7113,Kebumen,49,Male
7114,Magelang,30,Female
7115,Magelang,28,Male
7116,Wonosobo,26,Male
7117,Temanggung,19,Male
7118,Magelang,46,Male
7119,Kebumen,56,Female
7120,Magelang,58,Male
7121,Purworejo,31,Male
7122,Magelang,25,Male
7123,Temanggung,53,Female
7124,Temanggung,50,Male
7125,Wonosobo,59,Female
7126,Purworejo,19,Female
7127,Wonosobo,48,Male
7128,Temanggung,16,Male
7129,Purworejo,51,Female
7130,Purworejo,50,Female
7131,Kebumen,18,Male
7132,Purworejo,42,Female
7133,Magelang,34,Male
7134,Purworejo,54,Male
7135,Purworejo,46,Female
7136,Purworejo,46,Female
7137,Kebumen,32,Male
7138,Temanggung,57,Female
7139,Wonosobo,31,Female
7140,Purworejo,33,Male
7141,Wonosobo,52,Female
7142,Wonosobo,36,Female
7143,Wonosobo,32,Male
7144,Purworejo,50,Male
7145,Wonosobo,35,Male
7146,Temanggung,44,Male
7147,Purworejo,22,Female
7148,Purworejo,46,Female
7149,Kebumen,43,Female
7150,Kebumen,43,Female
7151,Magelang,47,Female
7152,Wonosobo,34,Female
7153,Kebumen,39,Female
7154,Kebumen,23,Male
7155,Purworejo,54,Female
7156,Wonosobo,45,Female
7157,Purworejo,19,Female
7158,Kebumen,42,Female
7159,Temanggung,35,Male
7160,Temanggung,22,Male
7161,Purworejo,15,Male
7162,Wonosobo,37,Male
7163,Purworejo,32,Female
7164,Kebumen,24,Male
7165,Kebumen,55,Male
7166,Kebumen,29,Male
7167,Wonosobo,26,Male
7168,Wonosobo,30,Female
7169,Kebumen,23,Female
7170,Wonosobo,43,Male
7171,Magelang,60,Male
7172,Kebumen,55,Female
7173,Wonosobo,49,Female
7174,Wonosobo,24,Male
7175,Temanggung,38,Female
7176,Magelang,39,Male
7177,Magelang,25,Female
7178,Temanggung,42,Male
7179,Magelang,46,Male
7180,Kebumen,42,Female
7181,Kebumen,37,Male
7182,Temanggung,35,Male
7183,Wonosobo,58,Male
7184,Wonosobo,38,Female
7185,Temanggung,59,Female
7186,Wonosobo,41,Female
7187,Wonosobo,38,Female
7188,Magelang,55,Male
7189,Temanggung,57,Female
7190,Magelang,43,Female
7191,Kebumen,30,Male
7192,Purworejo,35,Male
7193,Kebumen,23,Male
7194,Temanggung,55,Female
7195,Kebumen,44,Female
7196,Temanggung,17,Male
7197,Temanggung,52,Male
7198,Kebumen,28,Female
7199,Kebumen,20,Female
7200,Purworejo,30,Male
7201,Temanggung,37,Female
7202,Purworejo,31,Female
7203,Wonosobo,50,Female
7204,Wonosobo,31,Male
7205,Temanggung,40,Male
7206,Wonosobo,59,Male
7207,Temanggung,22,Female
7208,Temanggung,53,Female
7209,Temanggung,50,Female
7210,Temanggung,15,Male
7211,Temanggung,19,Male
7212,Temanggung,37,Male
7213,Wonosobo,46,Male
7214,Wonosobo,20,Male
7215,Purworejo,47,Male
7216,Purworejo,35,Male
7217,Kebumen,19,Female
7218,Magelang,18,Male
7219,Magelang,60,Male
7220,Kebumen,36,Male
7221,Magelang,24,Male
7222,Temanggung,32,Female
7223,Purworejo,19,Female
7224,Kebumen,49,Female
7225,Wonosobo,42,Male
7226,Temanggung,38,Female
7227,Kebumen,23,Male
7228,Wonosobo,47,Female
7229,Temanggung,32,Male
7230,Magelang,22,Female
7231,Wonosobo,44,Male
7232,Wonosobo,56,Male
7233,Magelang,51,Male
7234,Temanggung,55,Male
7235,Purworejo,56,Male
7236,Temanggung,40,Male
7237,Temanggung,46,Male
7238,Temanggung,32,Male
7239,Wonosobo,51,Male
7240,Wonosobo,30,Male
7241,Purworejo,38,Male
7242,Temanggung,50,Male
7243,Temanggung,18,Male
7244,Purworejo,51,Male
7245,Temanggung,27,Female
7246,Magelang,55,Male
7247,Purworejo,23,Female
7248,Magelang,35,Female
7249,Purworejo,29,Female
7250,Kebumen,53,Male
7251,Purworejo,45,Male
7252,Purworejo,28,Female
7253,Purworejo,53,Male
7254,Wonosobo,50,Female
7255,Magelang,19,Female
7256,Magelang,30,Male
7257,Temanggung,40,Male
7258,Wonosobo,23,Female
7259,Wonosobo,16,Male
7260,Wonosobo,59,Male
7261,Kebumen,56,Female
7262,Magelang,20,Female
7263,Kebumen,24,Male
7264,Purworejo,35,Female
7265,Purworejo,29,Female
7266,Purworejo,54,Female
7267,Kebumen,24,Female
7268,Temanggung,30,Female
7269,Magelang,56,Female
7270,Wonosobo,24,Male
7271,Wonosobo,17,Male
7272,Kebumen,53,Male
7273,Wonosobo,51,Female
7274,Wonosobo,45,Male
7275,Purworejo,16,Female
7276,Temanggung,19,Female
7277,Temanggung,59,Male
7278,Temanggung,40,Female
7279,Purworejo,56,Female
7280,Kebumen,53,Male
7281,Kebumen,21,Male
7282,Magelang,23,Male
7283,Kebumen,46,Female
7284,Purworejo,33,Male
7285,Wonosobo,27,Male
7286,Kebumen,32,Female
7287,Wonosobo,50,Male
7288,Wonosobo,19,Male
7289,Kebumen,46,Female
7290,Purworejo,48,Female
7291,Purworejo,24,Female
7292,Temanggung,38,Female
7293,Magelang,24,Male
7294,Kebumen,25,Male
7295,Temanggung,43,Male
7296,Magelang,59,Male
7297,Purworejo,17,Female
7298,Wonosobo,35,Female
7299,Purworejo,23,Female
7300,Magelang,38,Male
7301,Kebumen,46,Female
7302,Wonosobo,41,Female
7303,Kebumen,51,Male
7304,Kebumen,51,Female
7305,Magelang,21,Female
7306,Kebumen,48,Male
7307,Kebumen,27,Male
7308,Temanggung,32,Female
7309,Kebumen,31,Female
7310,Purworejo,49,Female
7311,Purworejo,35,Male
7312,Temanggung,51,Female
7313,Kebumen,29,Female
7314,Kebumen,18,Female
7315,Temanggung,44,Male
7316,Temanggung,16,Female
7317,Kebumen,16,Male
7318,Temanggung,39,Male
7319,Magelang,54,Female
7320,Temanggung,38,Male
7321,Kebumen,24,Female
7322,Purworejo,47,Male
7323,Wonosobo,49,Female
7324,Magelang,56,Male
7325,Purworejo,17,Female
7326,Wonosobo,52,Female
7327,Temanggung,51,Female
7328,Kebumen,52,Female
7329,Temanggung,52,Female
7330,Kebumen,15,Male
7331,Magelang,47,Female
7332,Magelang,17,Male
7333,Purworejo,54,Female
7334,Wonosobo,17,Male
7335,Magelang,35,Female
7336,Kebumen,15,Male
7337,Purworejo,42,Female
7338,Wonosobo,41,Female
7339,Temanggung,60,Female
7340,Magelang,51,Male
7341,Purworejo,49,Female
7342,Wonosobo,37,Female
7343,Temanggung,26,Male
7344,Magelang,22,Female
7345,Purworejo,18,Female
7346,Temanggung,19,Male
7347,Kebumen,52,Male
7348,Temanggung,32,Male
7349,Purworejo,51,Male
7350,Wonosobo,49,Female
7351,Temanggung,22,Female
7352,Temanggung,31,Female
7353,Temanggung,42,Female
7354,Wonosobo,45,Female
7355,Temanggung,17,Female
7356,Wonosobo,40,Male
7357,Kebumen,49,Female
7358,Wonosobo,41,Male
7359,Temanggung,57,Male
7360,Magelang,47,Female
7361,Wonosobo,44,Male
7362,Magelang,20,Female
7363,Wonosobo,42,Male
7364,Magelang,51,Female
7365,Wonosobo,28,Male
7366,Magelang,22,Male
7367,Kebumen,39,Male
7368,Wonosobo,23,Male
7369,Purworejo,58,Female
7370,Magelang,54,Male
7371,Kebumen,47,Female
7372,Temanggung,53,Female
7373,Purworejo,16,Male
7374,Wonosobo,58,Female
7375,Temanggung,30,Male
7376,Purworejo,59,Male
7377,Purworejo,53,Female
7378,Wonosobo,44,Female
7379,Wonosobo,44,Female
7380,Temanggung,19,Male
7381,Purworejo,28,Female
7382,Purworejo,56,Male
7383,Temanggung,27,Female
7384,Magelang,37,Male
7385,Kebumen,46,Female
7386,Wonosobo,53,Female
7387,Magelang,17,Female
7388,Purworejo,42,Female
7389,Temanggung,47,Male
7390,Magelang,18,Male
7391,Temanggung,53,Female
7392,Temanggung,46,Female
7393,Wonosobo,23,Female
7394,Wonosobo,30,Female
7395,Temanggung,22,Female
7396,Temanggung,45,Male
7397,Kebumen,26,Female
7398,Magelang,27,Male
7399,Magelang,46,Female
7400,Temanggung,17,Male
7401,Wonosobo,19,Male
7402,Magelang,52,Male
7403,Wonosobo,41,Female
7404,Temanggung,56,Male
7405,Kebumen,33,Female
7406,Purworejo,40,Female
7407,Wonosobo,54,Female
7408,Temanggung,55,Male
7409,Magelang,20,Female
7410,Magelang,59,Male
7411,Purworejo,44,Male
7412,Wonosobo,55,Female
7413,Wonosobo,17,Male
7414,Wonosobo,47,Female
7415,Temanggung,21,Male
7416,Purworejo,60,Male
7417,Magelang,36,Male
7418,Kebumen,45,Female
7419,Temanggung,29,Male
7420,Wonosobo,27,Male
7421,Kebumen,16,Female
7422,Kebumen,48,Female
7423,Magelang,56,Male
7424,Purworejo,33,Male
7425,Wonosobo,48,Male
7426,Temanggung,59,Female
7427,Kebumen,23,Male
7428,Kebumen,55,Female
7429,Kebumen,42,Male
7430,Magelang,27,Female
7431,Wonosobo,42,Male
7432,Magelang,17,Male
7433,Wonosobo,25,Female
7434,Temanggung,24,Male
7435,Wonosobo,17,Female
7436,Kebumen,57,Male
7437,Purworejo,29,Female
7438,Kebumen,50,Female
7439,Purworejo,58,Female
7440,Magelang,19,Female
7441,Purworejo,30,Male
7442,Magelang,16,Female
7443,Magelang,50,Female
7444,Purworejo,51,Male
7445,Temanggung,36,Male
7446,Temanggung,53,Male
7447,Kebumen,41,Female
7448,Wonosobo,37,Female
7449,Magelang,43,Male
7450,Kebumen,22,Female
7451,Kebumen,17,Female
7452,Kebumen,35,Female
7453,Kebumen,29,Female
7454,Wonosobo,30,Female
7455,Magelang,44,Male
7456,Temanggung,44,Female
7457,Temanggung,34,Male
7458,Temanggung,15,Male
7459,Temanggung,32,Female
7460,Wonosobo,60,Male
7461,Magelang,24,Female
7462,Temanggung,46,Male
7463,Temanggung,56,Female
7464,Magelang,20,Female
7465,Temanggung,56,Male
7466,Purworejo,18,Female
7467,Magelang,57,Male
7468,Purworejo,51,Female
7469,Temanggung,27,Female
7470,Temanggung,15,Male
7471,Purworejo,35,Female
7472,Purworejo,31,Male
7473,Kebumen,19,Female
7474,Wonosobo,49,Female
7475,Wonosobo,22,Male
7476,Purworejo,30,Male
7477,Purworejo,27,Female
7478,Temanggung,55,Male
7479,Temanggung,50,Male
7480,Magelang,15,Male
7481,Purworejo,58,Male
7482,Temanggung,33,Female
7483,Magelang,49,Female
7484,Temanggung,28,Male
7485,Magelang,21,Female
7486,Temanggung,29,Male
7487,Purworejo,39,Male
7488,Magelang,53,Female
7489,Wonosobo,54,Male
7490,Purworejo,21,Male
7491,Purworejo,60,Female
7492,Temanggung,19,Male
7493,Purworejo,41,Male
7494,Wonosobo,16,Female
7495,Magelang,51,Female
7496,Kebumen,35,Male
7497,Purworejo,24,Female
7498,Wonosobo,25,Male
7499,Magelang,28,Female
7500,Kebumen,50,Male
7501,Purworejo,58,Female
7502,Magelang,22,Male
7503,Temanggung,56,Female
7504,Wonosobo,57,Female
7505,Temanggung,34,Male
7506,Wonosobo,20,Male
7507,Magelang,39,Male
7508,Temanggung,49,Female
7509,Magelang,20,Female
7510,Kebumen,46,Male
7511,Wonosobo,55,Male
7512,Temanggung,53,Female
7513,Temanggung,23,Male
7514,Magelang,50,Male
7515,Purworejo,51,Female
7516,Temanggung,59,Female
7517,Purworejo,33,Female
7518,Magelang,30,Male
7519,Kebumen,33,Female
7520,Wonosobo,36,Female
7521,Purworejo,25,Female
7522,Wonosobo,24,Female
7523,Temanggung,26,Male
7524,Kebumen,39,Female
7525,Kebumen,26,Male
7526,Wonosobo,38,Female
7527,Magelang,20,Male
7528,Purworejo,54,Male
7529,Magelang,59,Male
7530,Magelang,15,Male
7531,Kebumen,42,Female
7532,Kebumen,43,Male
7533,Wonosobo,36,Male
7534,Magelang,31,Male
7535,Temanggung,30,Female
7536,Kebumen,42,Male
7537,Wonosobo,39,Male
7538,Kebumen,36,Male
7539,Purworejo,45,Male
7540,Kebumen,40,Female
7541,Purworejo,39,Female
7542,Wonosobo,59,Male
7543,Wonosobo,30,Male
7544,Kebumen,45,Male
7545,Purworejo,55,Male
7546,Kebumen,44,Male
7547,Wonosobo,31,Female
7548,Wonosobo,37,Female
7549,Magelang,46,Male
7550,Purworejo,16,Female
7551,Wonosobo,53,Female
7552,Kebumen,40,Female
7553,Purworejo,17,Male
7554,Kebumen,51,Male
7555,Purworejo,19,Male
7556,Magelang,22,Female
7557,Temanggung,51,Female
7558,Kebumen,56,Female
7559,Purworejo,33,Female
7560,Purworejo,45,Male
7561,Temanggung,24,Female
7562,Wonosobo,56,Male
7563,Purworejo,24,Female
7564,Wonosobo,41,Male
7565,Wonosobo,57,Male
7566,Temanggung,57,Male
7567,Kebumen,51,Male
7568,Magelang,47,Female
7569,Wonosobo,22,Female
7570,Wonosobo,21,Female
7571,Kebumen,24,Male
7572,Kebumen,24,Female
7573,Wonosobo,35,Male
7574,Kebumen,31,Female
7575,Temanggung,53,Male
7576,Purworejo,52,Male
7577,Wonosobo,33,Female
7578,Kebumen,50,Male
7579,Purworejo,38,Male
7580,Temanggung,32,Female
7581,Magelang,33,Male
7582,Purworejo,21,Male
7583,Magelang,56,Male
7584,Temanggung,52,Female
7585,Kebumen,25,Male
7586,Purworejo,20,Male
7587,Magelang,31,Female
7588,Kebumen,41,Male
7589,Purworejo,15,Female
7590,Magelang,39,Male
7591,Wonosobo,25,Male
7592,Magelang,48,Female
7593,Temanggung,37,Female
7594,Wonosobo,50,Female
7595,Magelang,55,Male
7596,Magelang,19,Male
7597,Kebumen,58,Male
7598,Kebumen,51,Female
7599,Kebumen,41,Female
7600,Purworejo,29,Female
7601,Purworejo,34,Female
7602,Wonosobo,57,Female
7603,Wonosobo,32,Female
7604,Magelang,49,Female
7605,Wonosobo,57,Female
7606,Magelang,30,Male
7607,Temanggung,32,Male
7608,Purworejo,41,Female
7609,Purworejo,43,Female
7610,Purworejo,39,Female
7611,Magelang,37,Female
7612,Kebumen,18,Female
7613,Purworejo,41,Female
7614,Purworejo,60,Male
7615,Magelang,21,Male
7616,Temanggung,23,Male
7617,Purworejo,41,Female
7618,Magelang,16,Female
7619,Kebumen,27,Male
7620,Magelang,45,Female
7621,Magelang,34,Male
7622,Temanggung,39,Female
7623,Wonosobo,21,Female
7624,Wonosobo,38,Female
7625,Kebumen,32,Female
7626,Wonosobo,35,Male
7627,Magelang,53,Male
7628,Kebumen,29,Female
7629,Purworejo,49,Male
7630,Purworejo,56,Male
7631,Purworejo,53,Male
7632,Magelang,48,Male
7633,Magelang,15,Male
7634,Magelang,55,Male
7635,Temanggung,18,Female
7636,Temanggung,24,Male
7637,Purworejo,44,Male
7638,Kebumen,49,Female
7639,Magelang,29,Male
7640,Temanggung,53,Male
7641,Purworejo,18,Male
7642,Temanggung,52,Male
7643,Purworejo,58,Female
7644,Kebumen,16,Female
7645,Kebumen,54,Male
7646,Temanggung,50,Female
7647,Temanggung,44,Female
7648,Purworejo,56,Female
7649,Wonosobo,23,Male
7650,Temanggung,17,Male
7651,Kebumen,35,Female
7652,Temanggung,43,Female
7653,Temanggung,18,Female
7654,Kebumen,28,Male
7655,Wonosobo,46,Male
7656,Kebumen,28,Female
7657,Magelang,54,Male
7658,Magelang,33,Male
7659,Wonosobo,24,Male
7660,Purworejo,52,Female
7661,Kebumen,54,Male
7662,Temanggung,56,Male
7663,Magelang,60,Male
7664,Purworejo,57,Female
7665,Magelang,25,Male
7666,Wonosobo,57,Female
7667,Wonosobo,46,Male
7668,Temanggung,22,Male
7669,Purworejo,35,Male
7670,Purworejo,19,Female
7671,Purworejo,33,Female
7672,Temanggung,34,Male
7673,Temanggung,59,Male
7674,Wonosobo,37,Male
7675,Wonosobo,46,Male
7676,Kebumen,17,Male
7677,Purworejo,35,Female
7678,Kebumen,34,Male
7679,Kebumen,23,Male
7680,Purworejo,36,Male
7681,Magelang,32,Female
7682,Purworejo,19,Female
7683,Magelang,51,Male
7684,Magelang,24,Male
7685,Magelang,58,Female
7686,Temanggung,32,Male
7687,Purworejo,25,Male
7688,Kebumen,28,Female
7689,Kebumen,33,Female
7690,Magelang,48,Male
7691,Kebumen,42,Male
7692,Purworejo,15,Male
7693,Magelang,25,Female
7694,Temanggung,40,Female
7695,Kebumen,58,Female
7696,Kebumen,45,Female
7697,Magelang,37,Female
7698,Purworejo,19,Female
7699,Purworejo,22,Female
7700,Wonosobo,40,Female
7701,Purworejo,18,Female
7702,Purworejo,37,Female
7703,Temanggung,24,Female
7704,Temanggung,23,Male
7705,Purworejo,30,Male
7706,Kebumen,21,Male
7707,Purworejo,17,Female
7708,Kebumen,30,Female
7709,Temanggung,16,Male
7710,Magelang,47,Male
7711,Temanggung,32,Male
7712,Kebumen,36,Female
7713,Temanggung,42,Female
7714,Kebumen,55,Female
7715,Purworejo,16,Male
7716,Magelang,42,Male
7717,Kebumen,50,Female
7718,Wonosobo,60,Male
7719,Magelang,20,Male
7720,Temanggung,30,Male
7721,Kebumen,17,Male
7722,Purworejo,33,Male
7723,Magelang,16,Female
7724,Kebumen,43,Female
7725,Purworejo,60,Male
7726,Temanggung,21,Male
7727,Kebumen,59,Male
7728,Magelang,48,Male
7729,Magelang,41,Female
7730,Purworejo,21,Female
7731,Magelang,30,Male
7732,Temanggung,46,Female
7733,Temanggung,49,Female
7734,Kebumen,34,Female
7735,Purworejo,57,Female
7736,Kebumen,35,Male
7737,Kebumen,38,Female
7738,Kebumen,40,Female
7739,Temanggung,26,Female
7740,Magelang,38,Male
7741,Magelang,28,Female
7742,Temanggung,50,Female
7743,Temanggung,25,Male
7744,Wonosobo,18,Male
7745,Wonosobo,17,Male
7746,Magelang,26,Male
7747,Magelang,37,Male
7748,Purworejo,30,Female
7749,Wonosobo,20,Male
7750,Temanggung,60,Male
7751,Purworejo,43,Male
7752,Magelang,56,Male
7753,Wonosobo,37,Female
7754,Wonosobo,50,Male
7755,Wonosobo,59,Male
7756,Purworejo,40,Female
7757,Kebumen,15,Male
7758,Kebumen,55,Male
7759,Kebumen,27,Female
7760,Wonosobo,59,Female
7761,Wonosobo,39,Female
7762,Temanggung,51,Female
7763,Kebumen,57,Male
7764,Wonosobo,54,Female
7765,Kebumen,58,Female
7766,Temanggung,60,Female
7767,Kebumen,44,Female
7768,Magelang,52,Female
7769,Temanggung,22,Female
7770,Purworejo,28,Female
7771,Wonosobo,59,Male
7772,Magelang,57,Male
7773,Temanggung,60,Male
7774,Kebumen,48,Female
7775,Magelang,29,Male
7776,Wonosobo,20,Female
7777,Temanggung,45,Male
7778,Magelang,24,Female
7779,Wonosobo,48,Male
7780,Purworejo,20,Male
7781,Wonosobo,46,Female
7782,Magelang,45,Male
7783,Kebumen,33,Male
7784,Kebumen,50,Male
7785,Kebumen,51,Male
7786,Temanggung,27,Female
7787,Wonosobo,41,Male
7788,Kebumen,30,Male
7789,Kebumen,17,Male
7790,Magelang,41,Female
7791,Wonosobo,28,Male
7792,Purworejo,53,Male
7793,Magelang,59,Female
7794,Kebumen,33,Female
7795,Kebumen,24,Female
7796,Purworejo,32,Male
7797,Wonosobo,59,Female
7798,Magelang,15,Male
7799,Temanggung,51,Female
7800,Kebumen,28,Male
7801,Wonosobo,47,Male
7802,Wonosobo,43,Male
7803,Temanggung,35,Male
7804,Wonosobo,37,Male
7805,Purworejo,44,Male
7806,Temanggung,36,Female
